song_id;title;title_with_featured;primary_artist_id;primary_artist_name;url
3066418;Blow Me A Check;Blow Me A Check;1193574;Jaysteezmia;https://genius.com/Jaysteezmia-blow-me-a-check-lyrics
108993;Bonified Loving;Bonified Loving;25496;Capital STEEZ;https://genius.com/Capital-steez-bonified-loving-lyrics
561130;BuddaScotch;BuddaScotch (Ft. Capital STEEZ);4058;Monk;https://genius.com/Monk-buddascotch-lyrics
2848129;BudderScotch;BudderScotch (Ft. Capital STEEZ);4058;Monk;https://genius.com/Monk-budderscotch-lyrics
104338;Bun N Cheese;Bun N Cheese (Ft. Aaron Rose, Capital STEEZ, CJ Fly & Kirk Knight);21457;Pro Era;https://genius.com/Pro-era-bun-n-cheese-lyrics
90001;Cab Fare;Cab Fare (Ft. Chuck Strangers & CJ Fly);25496;Capital STEEZ;https://genius.com/Capital-steez-cab-fare-lyrics
72164;Capital STEEZ;Capital STEEZ;25496;Capital STEEZ;https://genius.com/Capital-steez-capital-steez-lyrics
88367;Chicago;Chicago;25496;Capital STEEZ;https://genius.com/Capital-steez-chicago-lyrics
2847502;Clear The Air;Clear The Air (Ft. CJ Fly);25496;Capital STEEZ;https://genius.com/Capital-steez-clear-the-air-lyrics
109371;Dead on Arrival;Dead on Arrival;25496;Capital STEEZ;https://genius.com/Capital-steez-dead-on-arrival-lyrics
89995;Dead Prez;Dead Prez;25496;Capital STEEZ;https://genius.com/Capital-steez-dead-prez-lyrics
3181721;Death to The Industry*;Death to The Industry*;25496;Capital STEEZ;https://genius.com/Capital-steez-death-to-the-industry-lyrics
87209;Doggybag;Doggybag;25496;Capital STEEZ;https://genius.com/Capital-steez-doggybag-lyrics
2413139;Doggybag Freestyle;Doggybag Freestyle;633693;Black Steve Jobs;https://genius.com/Black-steve-jobs-doggybag-freestyle-lyrics
201614;Don't Break The Yellow Tape;Don't Break The Yellow Tape (Ft. Capital STEEZ & Jakk The Rhymer);36837;The 3rd Kind;https://genius.com/The-3rd-kind-dont-break-the-yellow-tape-lyrics
89932;Emotionless Thoughts;Emotionless Thoughts;25496;Capital STEEZ;https://genius.com/Capital-steez-emotionless-thoughts-lyrics
92417;Evol Love;Evol Love;25496;Capital STEEZ;https://genius.com/Capital-steez-evol-love-lyrics
2920998;FaderTV© Freestyle;FaderTV© Freestyle;25496;Capital STEEZ;https://genius.com/Capital-steez-fadertv-freestyle-lyrics
119065;Flyin' Lo;Flyin' Lo (Ft. Capital STEEZ & T'nah Apex);21091;CJ Fly;https://genius.com/Cj-fly-flyin-lo-lyrics
2827217;Freestyle R.I.P;Freestyle R.I.P (Ft. Capital STEEZ);25496;Capital STEEZ;https://genius.com/Capital-steez-freestyle-rip-lyrics
105380;Freestyle with Pro Era;Freestyle with Pro Era (Ft. Capital STEEZ, Dirty Sanchez, Racks & Wati Heru);21457;Pro Era;https://genius.com/Pro-era-freestyle-with-pro-era-lyrics
88174;Free the Robots;Free the Robots;25496;Capital STEEZ;https://genius.com/Capital-steez-free-the-robots-lyrics
107824;Hard Times;Hard Times (Ft. Dirty Sanchez);25496;Capital STEEZ;https://genius.com/Capital-steez-hard-times-lyrics
93081;Herban Legend;Herban Legend;25496;Capital STEEZ;https://genius.com/Capital-steez-herban-legend-lyrics
148139;HYPE/Beast;HYPE/Beast (Ft. Uno Hype);25496;Capital STEEZ;https://genius.com/Capital-steez-hype-beast-lyrics
113824;Idontknow?;Idontknow? (Ft. Capital STEEZ & Jakk The Rhymer);36837;The 3rd Kind;https://genius.com/The-3rd-kind-idontknow-lyrics
89998;Infinity and Beyond;Infinity and Beyond;25496;Capital STEEZ;https://genius.com/Capital-steez-infinity-and-beyond-lyrics
104328;Interlude 47;Interlude 47 (Ft. Capital STEEZ, CJ Fly, Joey Bada$$ & Kirk Knight);21457;Pro Era;https://genius.com/Pro-era-interlude-47-lyrics
721552;In Vision;In Vision (Ft. AKTHESAVIOR);25496;Capital STEEZ;https://genius.com/Capital-steez-in-vision-lyrics
2412172;I Remember;I Remember;25496;Capital STEEZ;https://genius.com/Capital-steez-i-remember-lyrics
201917;Jackpot!;Jackpot! (Ft. Capital STEEZ & Jakk The Rhymer);36837;The 3rd Kind;https://genius.com/The-3rd-kind-jackpot-lyrics
553505;Jay STEEZ kickin it at the Entree office;Jay STEEZ kickin it at the Entree office;25496;Capital STEEZ;https://genius.com/Capital-steez-jay-steez-kickin-it-at-the-entree-office-lyrics
226912;JonJohnTV Freestyle;JonJohnTV Freestyle;25496;Capital STEEZ;https://genius.com/Capital-steez-jonjohntv-freestyle-lyrics
77837;Killuminati;Killuminati (Ft. Capital STEEZ);18047;Joey Bada$$;https://genius.com/Joey-bada-killuminati-lyrics
2597614;Kinda Like A Big Deal;Kinda Like A Big Deal (Ft. Capital STEEZ, Jakk The Rhymer & Nero);36837;The 3rd Kind;https://genius.com/The-3rd-kind-kinda-like-a-big-deal-lyrics
3059603;King Capital Preview*;King Capital Preview*;25496;Capital STEEZ;https://genius.com/Capital-steez-king-capital-preview-lyrics
104335;K.I.N.G.S.;K.I.N.G.S. (Ft. Capital STEEZ & Joey Bada$$);21457;Pro Era;https://genius.com/Pro-era-kings-lyrics
185165;King Steelo;King Steelo;25496;Capital STEEZ;https://genius.com/Capital-steez-king-steelo-lyrics
104631;Last Cypher;Last Cypher (Ft. Aaron Rose, Capital STEEZ, CJ Fly, Dyemond Lewis, Joey Bada$$, Kirk Knight, Nyck Caution & Ritty);21457;Pro Era;https://genius.com/Pro-era-last-cypher-lyrics
182965;Last Straw;Last Straw (Ft. Capital STEEZ);58920;SMTH;https://genius.com/Smth-last-straw-lyrics
104177;Like Water;Like Water (Ft. Capital STEEZ, CJ Fly & Joey Bada$$);21457;Pro Era;https://genius.com/Pro-era-like-water-lyrics
182039;#LongLiveSteelo;#LongLiveSteelo;18047;Joey Bada$$;https://genius.com/Joey-bada-longlivesteelo-lyrics
2406217;Long Live STEELO;Long Live STEELO (Ft. Capital STEEZ);220711;Clyde Cabbage;https://genius.com/Clyde-cabbage-long-live-steelo-lyrics
2411548;Lyrics In Brooklyn;Lyrics In Brooklyn (Ft. Kelo & Versos);25496;Capital STEEZ;https://genius.com/Capital-steez-lyrics-in-brooklyn-lyrics
201537;Make Her Say;Make Her Say (Ft. Capital STEEZ, GiLLaTEEN & Jakk The Rhymer);36837;The 3rd Kind;https://genius.com/The-3rd-kind-make-her-say-lyrics
122217;Maxwell;Maxwell (Ft. Capital STEEZ, Dirty Sanchez & Rokamouth);21457;Pro Era;https://genius.com/Pro-era-maxwell-lyrics
278355;M.I.A.;M.I.A. (Ft. Junior Bell);25496;Capital STEEZ;https://genius.com/Capital-steez-mia-lyrics
